ID,Calories_Burned
TEST_0000,172.53273226160982
TEST_0001,189.4708243791022
TEST_0002,53.349876085702064
TEST_0003,161.0241779528234
TEST_0004,225.7483965252818
TEST_0005,178.16328844062957
TEST_0006,98.22296663584756
TEST_0007,43.851780414566605
TEST_0008,78.7631081132994
TEST_0009,58.61052765782702
TEST_0010,123.62744375782513
TEST_0011,55.18824234176325
TEST_0012,14.261166040852675
TEST_0013,175.31426709496446
TEST_0014,227.31440744446653
TEST_0015,13.44566290892281
TEST_0016,97.40671096489791
TEST_0017,130.36688640599112
TEST_0018,157.96228297166044
TEST_0019,6.773786760694142
TEST_0020,50.90791770648269
TEST_0021,90.49491105452796
TEST_0022,24.858898031104737
TEST_0023,86.88014880860571
TEST_0024,19.810840152226938
TEST_0025,129.09313513933577
TEST_0026,105.59255566395996
TEST_0027,190.15731698413984
TEST_0028,121.07728242664999
TEST_0029,98.93922281137876
TEST_0030,24.852425120989995
TEST_0031,244.0484693906601
TEST_0032,55.01212221930455
TEST_0033,46.97018144473941
TEST_0034,132.68025877663368
TEST_0035,112.48973565134264
TEST_0036,37.401312001903
TEST_0037,129.20440818389096
TEST_0038,11.023235913708337
TEST_0039,129.05349515578317
TEST_0040,200.91250316897685
TEST_0041,168.4766323742393
TEST_0042,145.07953495682588
TEST_0043,59.3713778000475
TEST_0044,67.83414857546595
TEST_0045,52.54584562407492
TEST_0046,77.7987509675078
TEST_0047,198.269300164934
TEST_0048,138.34752335368222
TEST_0049,125.87047260951806
TEST_0050,11.270883125160047
TEST_0051,111.98770194486707
TEST_0052,159.17486156206158
TEST_0053,92.52946734159505
TEST_0054,69.18317372364065
TEST_0055,87.36906255981712
TEST_0056,160.90252006474583
TEST_0057,18.179056716293786
TEST_0058,30.630809876543267
TEST_0059,96.3714359544312
TEST_0060,38.991506499069175
TEST_0061,109.46043254566001
TEST_0062,90.25030452299866
TEST_0063,50.6698063779223
TEST_0064,34.3318640401423
TEST_0065,135.63103963731254
TEST_0066,230.61775377682216
TEST_0067,125.5631085701252
TEST_0068,101.06266125710823
TEST_0069,45.058714281541775
TEST_0070,125.70257475961317
TEST_0071,25.94193310423399
TEST_0072,9.358385581747768
TEST_0073,150.41452467015773
TEST_0074,32.63052932617094
TEST_0075,91.32926354456185
TEST_0076,64.02301541664707
TEST_0077,65.49909632242127
TEST_0078,43.85358869213246
TEST_0079,186.68520747012042
TEST_0080,173.1553169291342
TEST_0081,137.05430076328918
TEST_0082,91.58018719196019
TEST_0083,101.079491850133
TEST_0084,55.3824759706759
TEST_0085,180.41244654720361
TEST_0086,125.94816562456546
TEST_0087,17.932109747463134
TEST_0088,145.89914260057463
TEST_0089,42.34223978848816
TEST_0090,40.87930412754736
TEST_0091,36.65947901875812
TEST_0092,24.355678947113702
TEST_0093,195.73493991144113
TEST_0094,4.794489066255645
TEST_0095,10.266995423200475
TEST_0096,238.25217790128517
TEST_0097,139.52062367558148
TEST_0098,187.4537133116263
TEST_0099,171.23911212281905
TEST_0100,12.842315035114588
TEST_0101,99.03975555272247
TEST_0102,188.31638334864175
TEST_0103,164.40718765678093
TEST_0104,64.11767869346009
TEST_0105,166.00928865424572
TEST_0106,36.82132811605051
TEST_0107,20.59141283466682
TEST_0108,190.4603519202916
TEST_0109,29.372683585959237
TEST_0110,111.85932944297898
TEST_0111,185.26010161071366
TEST_0112,48.233919014680424
TEST_0113,146.82221251887145
TEST_0114,56.197153836516605
TEST_0115,81.42455074578609
TEST_0116,79.9208255629951
TEST_0117,63.698293088962195
TEST_0118,14.317288374495469
TEST_0119,6.645065376997238
TEST_0120,184.91298055129317
TEST_0121,48.277724877022735
TEST_0122,42.538124970725484
TEST_0123,19.90608444351243
TEST_0124,31.999733408179722
TEST_0125,99.8344264001981
TEST_0126,46.90507427068495
TEST_0127,54.62409801786862
TEST_0128,102.98912644000796
TEST_0129,77.1552130678194
TEST_0130,60.55200980851725
TEST_0131,196.1210711105595
TEST_0132,68.9691049569629
TEST_0133,136.01697332206123
TEST_0134,104.37812739308545
TEST_0135,72.7198824492551
TEST_0136,73.24762439982649
TEST_0137,64.82659147006436
TEST_0138,174.50394966835125
TEST_0139,22.426690552221302
TEST_0140,120.51028416881087
TEST_0141,16.191134867204983
TEST_0142,111.49287634613597
TEST_0143,41.98449301035588
TEST_0144,11.3304167569778
TEST_0145,32.46714264815241
TEST_0146,163.51912682830064
TEST_0147,82.77079472369928
TEST_0148,118.5023692264576
TEST_0149,87.01948014211527
TEST_0150,41.97727192056342
TEST_0151,81.66453524875212
TEST_0152,70.1881542359967
TEST_0153,19.778167332351295
TEST_0154,94.00512023940558
TEST_0155,55.61765183720345
TEST_0156,129.4906415969668
TEST_0157,38.99306060335886
TEST_0158,198.7175537963728
TEST_0159,40.232049443065634
TEST_0160,128.5628178796722
TEST_0161,101.18773855392709
TEST_0162,114.75274669178698
TEST_0163,141.07151460776402
TEST_0164,56.30996077980964
TEST_0165,32.377834964814014
TEST_0166,41.78206173934065
